_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
67499e6aa88c9300588bb5a6,2024-11-29T10:58:49.730Z,0,0.1,0.4,2.6,-0.8,-1.4,0
67499e6aa88c9300588bb5a7,2024-11-29T10:58:49.747Z,-0.1,0.2,0.2,3.6,-0.5,-1.2,0
67499e6aa88c9300588bb5a8,2024-11-29T10:58:49.764Z,0,0.2,0.2,2.9,-1.6,-2.2,0
67499e6aa88c9300588bb5a9,2024-11-29T10:58:49.780Z,0.1,0.1,0.3,3.9,-2.2,-2.8,0
67499e6aa88c9300588bb5aa,2024-11-29T10:58:49.797Z,0,0.1,0.2,4.9,-0.9,-1.6,0
67499e6aa88c9300588bb5ab,2024-11-29T10:58:49.814Z,0,0,0,4.4,1.3,-0.2,0
67499e6aa88c9300588bb5ac,2024-11-29T10:58:49.830Z,0.3,-0.1,0,4.4,3.1,-0.3,0
67499e6aa88c9300588bb5ad,2024-11-29T10:58:49.847Z,0.2,-0.1,-0.1,3.3,3,-1.4,0
67499e6aa88c9300588bb5ae,2024-11-29T10:58:49.864Z,0.2,0.1,-0.4,1.6,1.4,-2.9,0
67499e6aa88c9300588bb5af,2024-11-29T10:58:49.880Z,-0.2,0,-0.2,0.9,2,-3.4,0
67499e6aa88c9300588bb5b0,2024-11-29T10:58:49.897Z,-0.1,0,-0.1,-0.9,-1,-3.8,0
67499e6aa88c9300588bb5b1,2024-11-29T10:58:49.914Z,-0.1,0.1,0,-1.4,-0.3,-3.4,0
67499e6aa88c9300588bb5b2,2024-11-29T10:58:49.930Z,-0.1,0.1,0.1,-1.3,1.3,-2.2,0
67499e6aa88c9300588bb5b3,2024-11-29T10:58:49.947Z,0,0.1,0.3,-0.5,0.9,-2,0
67499e6aa88c9300588bb5b4,2024-11-29T10:58:49.964Z,0,0.1,0.5,0.7,0,-2.4,0
67499e6aa88c9300588bb5b5,2024-11-29T10:58:49.981Z,-0.1,0.2,0.4,2.2,0.9,-2.2,0
67499e6aa88c9300588bb5b6,2024-11-29T10:58:49.997Z,-0.2,0.2,0.3,3.2,1.2,-1,0
