acceleration.x_mean,acceleration.x_std,acceleration.x_max,acceleration.x_min,acceleration.x_var,acceleration.x_freq_mean,acceleration.x_freq_max,acceleration.x_freq_min,acceleration.x_freq_var,acceleration.y_mean,acceleration.y_std,acceleration.y_max,acceleration.y_min,acceleration.y_var,acceleration.y_freq_mean,acceleration.y_freq_max,acceleration.y_freq_min,acceleration.y_freq_var,acceleration.z_mean,acceleration.z_std,acceleration.z_max,acceleration.z_min,acceleration.z_var,acceleration.z_freq_mean,acceleration.z_freq_max,acceleration.z_freq_min,acceleration.z_freq_var,rotationRate.alpha_mean,rotationRate.alpha_std,rotationRate.alpha_max,rotationRate.alpha_min,rotationRate.alpha_var,rotationRate.alpha_freq_mean,rotationRate.alpha_freq_max,rotationRate.alpha_freq_min,rotationRate.alpha_freq_var,rotationRate.beta_mean,rotationRate.beta_std,rotationRate.beta_max,rotationRate.beta_min,rotationRate.beta_var,rotationRate.beta_freq_mean,rotationRate.beta_freq_max,rotationRate.beta_freq_min,rotationRate.beta_freq_var,rotationRate.gamma_mean,rotationRate.gamma_std,rotationRate.gamma_max,rotationRate.gamma_min,rotationRate.gamma_var,rotationRate.gamma_freq_mean,rotationRate.gamma_freq_max,rotationRate.gamma_freq_min,rotationRate.gamma_freq_var,label
-0.330879279,0.07623094,-0.19647791,-0.500770914,0.005811156,0.818300939,198.5275672,0.051040711,68.49992435,5.955059643,0.031651692,6.007587097,5.797104705,0.00100183,6.235643402,3573.035786,0.05502425,21239.35806,7.899011152,0.054312311,8.50475415,7.807861055,0.002949827,8.633426158,4739.406691,0.223685042,37363.85721,-0.042553444,0.333991091,0.672208895,-1.529849745,0.111550049,3.443583192,47.78505128,0.70677862,56.0466915,-0.151669257,0.605583282,1.910171697,-7.578931063,0.366731111,10.43109826,91.00155394,4.037228846,124.6662627,0.04088592,0.273694695,0.681864653,-1.308293217,0.074908786,3.278273481,50.79838893,0.932489615,35.12628084,3
-0.52386119,0.050701546,-0.384909629,-0.645658281,0.002570647,0.899208895,314.3167138,0.054806363,165.3895683,5.356284689,0.07611046,5.502242181,5.175945128,0.005792802,5.741980533,3213.770813,0.049471223,17184.37095,8.282996043,0.056025008,8.413605516,7.998314565,0.003138801,8.772731543,4969.797626,0.114325882,41089.7334,0.069642274,0.371831977,1.179231708,-1.407079811,0.138259019,4.402830741,59.45621564,1.186505927,66.34226161,0.039294545,0.409276817,1.57446046,-1.351077692,0.167507513,5.30232905,56.29540886,1.600643906,73.1487436,-0.023547367,0.176785119,0.495959143,-0.520543352,0.031252978,1.449288328,31.80822382,0.140346528,16.95278455,3
-0.393939605,0.100058144,-0.14063885,-0.626232831,0.010011632,1.050152266,236.3637633,0.100884989,98.00719557,4.991422536,0.084376691,5.137283899,4.718887249,0.007119426,5.68660136,2994.853522,0.150072589,14920.50646,8.516366962,0.067985653,8.798808147,8.301318161,0.004622049,9.305062926,5109.820177,0.257520678,43433.28815,-0.015654921,0.372140412,0.986564257,-2.418635138,0.138488486,4.689675392,50.49077799,1.399259264,61.10859385,-0.025971487,0.451984776,3.183864682,-1.244635793,0.204290238,5.983638153,65.73403577,1.848062951,86.97063792,0.11474979,0.305399652,0.716602513,-1.268026532,0.093268947,2.736724212,68.84987397,0.173739871,56.27894869,3
0.079242618,0.080260543,0.23180294,-0.177575664,0.006441755,0.581391225,47.54557074,0.00492452,7.288230872,5.133403733,0.053148479,5.271194717,5.009381995,0.002824761,5.404479083,3080.04224,0.000898048,15783.58397,8.449930135,0.042444357,8.554763495,8.313637257,0.001801523,8.788582489,5069.958081,0.052394765,42764.63151,-0.031220583,0.332952322,0.738211113,-0.792319506,0.110857249,2.597722724,52.52833299,0.249026999,60.24016366,-0.072604282,0.254393766,1.226225609,-0.624912229,0.064716188,2.884005654,43.78290679,0.734958485,33.61033705,0.162042799,0.373100639,2.884616208,-1.246479524,0.139204087,5.938865787,97.22567945,2.201408858,63.86784243,3
-0.222106644,0.071539007,-0.035816122,-0.371379627,0.00511783,0.634620208,133.2639861,0.007060405,32.26165373,4.388572992,0.21215615,4.976148236,4.072812463,0.045010232,6.062342735,2633.143795,0.398865061,11545.95287,8.88815186,0.112829017,9.100753101,8.542266203,0.012730387,9.804468862,5332.891116,0.196727966,47311.04399,0.027148124,0.312348718,0.921777165,-0.907421027,0.097561722,2.337047544,44.24506239,0.128689219,53.41989245,0.157798559,0.461790229,1.499914138,-1.927011682,0.213250215,5.277842479,94.67913561,1.370150125,114.8214889,-0.026135213,0.321325747,1.930073565,-1.177299635,0.103250236,4.057088237,42.47236509,1.15120985,45.79675602,3
0.449995821,0.112132739,0.615468884,0.101124567,0.012573751,1.352231968,269.9974924,0.199584754,127.2008889,5.046500374,0.032092817,5.110119228,4.986089367,0.001029949,5.222698726,3027.900225,0.001679028,15253.63997,8.483565572,0.033743148,8.555355172,8.383557072,0.0011386,8.692111264,5090.139343,0.004375225,43107.66011,-0.071010532,0.234682271,0.452755066,-2.2065461,0.055075768,2.772891488,42.60631928,0.528388638,28.32695535,-0.106017123,0.254977669,0.838228738,-0.686699795,0.065013612,2.05861282,63.61027371,0.144858538,41.44904494,0.114907013,0.305311855,1.932721235,-0.735147896,0.093215329,4.194001323,68.94420798,1.368936817,46.16850774,3
0.062035906,0.092768078,0.204510352,-0.263154134,0.008605916,0.615398413,37.22154378,0.05105029,7.085300884,4.856395918,0.058192109,4.938762647,4.739920396,0.003386322,5.103066081,2913.837551,0.001167746,14126.73591,8.609250456,0.050396451,8.897502148,8.487511061,0.002539802,9.027405318,5165.550274,0.057266266,44391.54335,0.045241951,0.213581487,0.560666842,-0.536329182,0.045617052,1.931017663,34.36814623,0.31547421,24.82388528,-0.060915907,0.231197905,1.178889509,-0.559678573,0.053452471,2.029546758,36.54954405,0.26999624,30.12541874,0.105886792,0.219013755,0.616503469,-0.607017408,0.047967025,1.726085692,63.53207524,0.140823557,32.48008374,3
-0.2835448024,0.1062030886,0.2246595689,-0.4600317033,0.01127909604,1.305834406,170.1268815,0.2389920201,53.28956802,7.837136106,0.06838651695,7.986614786,7.702509501,0.0046767157,8.359465882,4702.281664,0.1009324812,36785.34209,6.147612959,0.1069298705,6.531768952,5.864879367,0.0114339972,6.981547535,3688.567775,0.1196188228,22633.99401,0.14532953,0.9237397432,2.484956323,-1.485704023,0.8532951132,6.603216882,185.2989508,0.3302093838,480.193703,-0.1463620697,0.7771661147,2.421950114,-2.668315946,0.6039871698,8.430520064,139.6265299,1.952550095,303.5677594,-0.002825979428,0.2675913694,0.8092494912,-0.866055529,0.071605141,2.232660325,40.54165065,0.2398983242,37.91149903,4
0.1249848419,0.229041502,0.750392422,-0.373519717,0.05246000964,2.060344794,74.99090512,0.4010376844,36.55125152,7.901966989,0.08949269609,8.128937401,7.727340138,0.008008942654,8.421068943,4741.180193,0.04899596916,37398.53233,6.032140943,0.1253151526,6.269820587,5.487503016,0.01570388747,7.015181756,3619.284566,0.2200805124,21792.22847,-0.02520640248,0.8425394532,1.853779598,-3.21325977,0.7098727302,7.419571255,159.3718804,0.8547775302,370.5449454,-0.2583250693,1.147463216,2.306133804,-3.431030008,1.316671833,9.084140451,192.348655,0.7922092298,746.2039251,0.0341546989,0.4447373865,1.465142403,-1.390854682,0.197791343,4.561714253,69.19140489,1.0289267,98.36770358,4
-0.08418148938,0.06418749047,0.1053425326,-0.233559596,0.004120033933,0.5373802297,50.50889363,0.04207517847,6.431036707,7.873969108,0.06852829137,8.012832836,7.598726434,0.004696126717,8.388176101,4724.381465,0.1066611667,37132.08519,6.076164391,0.1102142508,6.634330477,5.820250066,0.01214718107,7.058589098,3645.698635,0.1950696977,22109.31671,0.2257566458,1.195315974,2.843413338,-3.2100313,1.428780278,10.71683093,168.8654345,1.504531302,771.568559,0.05643224801,1.083272574,5.304570896,-2.715468736,1.173479469,10.18725024,161.6528314,1.968611522,601.0448937,0.08011584169,0.275795128,0.9901239435,-1.503104752,0.07606295263,3.51774734,48.06950501,0.9203249129,37.03829113,4
0.1323143317,0.1162467017,0.3169364469,-0.2460430693,0.01351329565,0.8249041449,79.38859899,0.1024629766,17.91824666,7.795859518,0.06173962077,7.925592199,7.677057572,0.003811780773,8.221331045,4677.515711,0.05490715891,36399.94835,6.172994728,0.09854490774,6.366708249,5.94849654,0.009711098841,6.927581911,3703.796837,0.1151362683,22821.34391,-0.07185690768,0.8048668867,2.585055986,-2.516861448,0.6478107053,6.433837631,105.7132524,0.009220447867,349.7423949,-0.03010415686,1.008141796,7.028937396,-2.874475297,1.01634988,12.65973514,176.3862117,3.643701624,449.0684404,-0.03068058897,0.5293040065,1.052003106,-6.086729001,0.2801627313,9.070892362,62.28990764,3.63539393,86.10116695,4
-0.1638186663,0.1520935452,0.2758336313,-0.5904097397,0.0231324465,1.610939721,98.29119978,0.3284744948,27.36314192,8.052551348,0.1949346572,8.533061987,7.786220519,0.03799952057,9.085301362,4831.530809,0.1373774427,38846.36894,5.852341153,0.3240480475,6.325573193,4.411916325,0.1050071371,8.838846728,3511.404692,0.9290943827,20534.71225,7.24E-05,1.081478158,7.364906948,-1.870087105,1.169595006,14.37013041,154.3932656,0.04344291769,494.0867635,-0.2230373605,1.161884116,7.109390875,-2.859848482,1.349974699,14.29743407,143.5044421,3.600463138,634.0656222,0.07425501496,0.6105589027,1.882101742,-2.876109691,0.3727821736,5.215508228,94.77068244,0.6507715923,199.4032803,4
-0.04565298372,0.0761047922,0.1386873311,-0.3974841227,0.005791939396,0.8678593372,27.39179023,0.223999167,3.966708822,8.129167044,0.07427659676,8.26427408,7.686535101,0.005517012827,8.89615698,4877.500226,0.2155910986,39574.17718,5.71816555,0.13648382,6.61925996,5.443403145,0.01862783312,7.351749096,3430.89933,0.4851645098,19575.56021,0.1603455006,0.7832327774,1.98383107,-1.948328165,0.6134535836,5.771184824,110.5987163,0.1692869172,349.5785301,-0.1126763266,0.8855194479,2.506992591,-2.053805371,0.7841446925,6.267192448,181.1013398,0.3332646431,438.0425424,0.0972012613,0.3819134897,1.235953385,-1.266979925,0.1458579136,2.581264711,65.58792663,0.02921755558,86.37481387,4
0.07862707377,0.1017375872,0.4866626872,-0.1993266397,0.01035053665,1.002980331,47.17624426,0.1949021387,8.903331943,7.921864841,0.140227978,8.218842356,7.606921704,0.01966388582,8.834087481,4753.118905,0.1516557722,37587.30311,6.016890106,0.1852524278,6.421949424,5.570749429,0.03431846199,7.269327541,3610.134064,0.2115735604,21689.49357,0.1234811163,0.9279141312,3.499868212,-4.404555824,0.861024635,8.578155865,121.3879247,1.076809011,451.31755,0.1456837511,0.9327505217,3.121059237,-4.326127384,0.8700235358,11.28265375,136.190339,3.019459851,406.5800755,0.05849276656,0.5269608708,2.204514139,-1.490991013,0.2776877593,5.505458413,73.64683396,1.177769545,138.0777377,4
0.1581648579,0.1736428564,0.5624981691,-0.3830049307,0.03015184156,1.284068085,94.89891476,0.08166374785,31.42179562,7.80249656,0.5691460093,8.41633073,6.76279536,0.3239271799,10.20676435,4681.497936,0.2630940333,36617.22588,6.10319795,0.6785818085,7.37171902,5.324803971,0.4604732709,8.956421685,3661.91877,0.2145573041,22545.02113,0.2205003482,1.611591561,6.823986432,-7.576882463,2.597227359,19.23875084,203.2479926,4.954716882,1214.781896,0.01097920481,1.480130649,3.563276197,-4.14038622,2.190786739,11.2381071,262.9496389,0.9689611834,1186.058531,-0.05473987779,1.198534518,3.876970229,-7.525787654,1.43648499,11.98621246,165.7675093,1.826630316,718.5830925,4
0.04412537451,0.08718166168,0.2364315852,-0.3013982035,0.007600642133,1.017805635,26.4752247,0.2671545422,4.685085532,7.724997419,0.1026353802,8.046899081,7.481399491,0.01053402127,8.47972942,4634.998451,0.1063610506,35739.75514,6.266500561,0.1508518827,6.58500241,5.851299575,0.02275629051,7.142974195,3759.900337,0.01161117617,23524.02651,-0.03616331632,1.123268941,6.333399184,-3.427370516,1.261733114,15.62523282,163.0303444,5.129067214,512.4149056,0.003848729496,1.330934941,15.02858291,-4.481935611,1.771387818,24.26958201,175.6835092,2.309237698,472.0575796,-0.008703463414,0.5113548464,1.027381547,-4.683925921,0.261483779,6.681740623,74.9751486,2.085404874,112.028576,4
0.1522733731,0.08670352324,0.3865533612,-0.01132079914,0.007517500941,0.7676133275,91.36402389,0.05073654719,17.82606094,7.85519538,0.1485375255,8.058336293,7.225707321,0.02206339649,8.845226822,4713.117228,0.09639074168,36957.43461,6.07505677,0.1939011446,6.758072219,5.66339257,0.03759765389,7.286449139,3645.034062,0.0921887458,22113.21751,-0.01425613633,1.134010766,4.300759729,-4.956245418,1.285980416,10.40623477,174.455009,1.628118076,662.1344898,-0.1796195327,1.004077157,2.904384169,-2.924073434,1.008170937,9.87695518,142.0361605,1.8580603,525.6980534,0.03507602036,0.5080544931,1.973742628,-1.442865292,0.258119368,5.405352387,81.62032918,1.223685764,126.1338633,4
0.003257179012,0.05358563321,0.1485107548,-0.2082108688,0.002871420086,0.6000134235,8.604016526,0.1570820492,1.366330052,0.1244396338,0.03043317718,0.2311704299,0.003909693425,0.0009261782733,0.4359101015,74.66378026,0.05772686675,9.65589664,0.1029073021,0.05873903977,0.3901549931,0.006866927009,0.003450274793,0.7569776471,61.74438129,0.1550031124,7.847647144,0.2048890954,1.388708146,4.224708322,-3.155834068,1.928510315,11.20058516,210.7098258,1.00726657,1054.912295,-0.05871298507,3.216142394,6.2784785,-11.75126094,10.3435719,24.42203469,550.4671303,2.992990088,5601.432118,-0.2462822929,1.790065067,3.603700488,-4.990831029,3.204332943,11.97888588,459.2603273,0.8261945702,1812.294707,4
0.02705231751,0.05418038444,0.1837824367,-0.2036759616,0.002935514058,0.4700125237,16.2313905,0.05472080609,1.976557878,0.1177532407,0.04586417976,0.2058373097,-0.03660274202,0.002103522985,0.41408859,70.65194444,0.002391279394,9.408036329,0.09814073298,0.09912735397,0.6273764043,-0.2082775014,0.009826232305,1.110097693,58.88443979,0.2141642903,10.43255835,-1.60449902,5.43044218,7.960028919,-27.89774285,29.48970227,41.96133571,962.6994122,3.685622457,17448.22823,0.3850320699,6.325329194,35.43452508,-18.61500658,40.00978942,42.53482023,913.4340389,0.5822436506,22245.60275,0.09284509589,2.000944941,7.596616505,-3.888772837,4.003780655,14.67998156,393.5965743,1.200365135,2187.934881,4
0.002173917348,0.04589050352,0.09290667501,-0.1867893801,0.002105938313,0.3883446556,7.969909704,0.04799595121,1.113481028,0.1141112266,0.02648696302,0.2188565006,0.009284134608,0.0007015592102,0.3681084054,68.46673595,0.04929665532,8.097553388,0.1000437646,0.09203756106,0.4340250099,-0.2751972571,0.008470912645,0.9001770362,60.02625874,0.1110463661,10.26901087,0.04623778425,1.98587784,5.359009138,-6.810774198,3.943710796,17.21041741,331.8435305,2.71605817,2067.367059,0.2772739888,2.710076712,9.218224195,-7.770707348,7.344515784,19.55291669,546.480288,0.4932790669,4063.176923,-0.6423850104,1.615628754,4.091383083,-6.950984387,2.61025627,12.79770104,385.4310062,1.327264356,1647.357455,4
0.002282866846,0.149935018,0.4601383035,-0.864093189,0.02248050961,1.109674442,23.69805591,0.05904082624,12.23757478,0.1123789506,0.08812138518,0.4210065391,-0.3057189946,0.007765378526,0.6898811919,67.42737037,0.001825850269,11.7529428,0.06906273326,0.06519520788,0.2751528455,-0.1159730539,0.004250415131,0.6615349179,41.43763996,0.1070837567,4.970166891,0.2547749114,1.886922695,6.350494974,-6.496392009,3.560477256,16.04527603,346.6433035,2.24526939,1914.221147,-0.8572000247,4.057914165,11.39839743,-15.82876098,16.46666737,32.65239421,591.2205752,2.339687873,9238.230037,-0.4479191206,3.021525131,9.789378502,-16.55463892,9.12961412,21.13233438,475.9844334,0.1773428122,5142.442225,4
0.009057466948,0.05177174761,0.1528948673,-0.2036248686,0.002680313851,0.4622971076,7.557366331,0.06358461494,1.441012005,0.115235218,0.037994041,0.2565333183,-0.01115303577,0.001443547151,0.4465749174,69.14113082,0.0587917439,8.632748873,0.060732434,0.05464893847,0.2208562154,-0.2001277929,0.002986506476,0.5410961615,36.4394604,0.06164297049,3.709189447,0.2265993608,2.954966744,9.732302698,-8.639434463,8.731828456,19.90560496,425.6477813,0.2220503986,4864.940499,-0.03450307274,6.078265445,26.53027609,-21.64901792,36.94531082,46.21914532,938.5511474,3.326338688,19994.74606,-0.1297629771,3.484804931,20.37474965,-7.205767049,12.14386541,24.36183674,516.9940003,0.5481402814,6690.779348,4
0.01618431221,0.09927698135,0.3645389027,-0.2821241285,0.009855919026,0.7714364402,14.94648982,0.0433515022,5.860336681,0.1016437179,0.05380018991,0.2365635483,-0.04231254316,0.002894460435,0.4702187722,64.95033574,0.01059540704,8.227353668,0.04193571689,0.1498600712,0.2419922055,-0.5373431568,0.02245804094,1.394806316,26.79692309,0.2530252829,13.50649364,-0.4124596551,3.086831026,10.59744452,-8.009251542,9.52852578,24.4524485,525.3814486,2.457824675,5589.985786,1.068051129,6.477682614,19.96911513,-14.42684048,41.96037205,59.07634873,1267.814681,10.37095148,24009.63091,0.0902886056,2.606235859,7.438639414,-6.935421419,6.792465352,19.03005722,509.6253643,0.9639911608,3976.658966,4
0.01335404496,0.1217236555,0.4925001626,-0.449113227,0.0148166483,0.8938864418,17.80497369,0.04258295612,8.183137669,0.1285078351,0.05406883704,0.2777296563,-0.1025099426,0.002923439139,0.7574794223,77.10470106,0.1637127971,11.08592318,0.08313136638,0.1039097006,0.7925563625,-0.2944877767,0.01079722588,1.69121321,49.87881983,0.5899542091,7.75383063,0.2003842481,4.59358362,9.143819505,-15.5146648,21.10101047,36.11071539,663.0771299,3.212968031,11359.61381,-0.1921777976,4.883249624,14.42715068,-16.79172483,23.84612689,48.80297076,733.8657134,9.830610655,11924.25943,0.2040474208,2.367908527,7.300547596,-4.226945388,5.60699079,15.81605754,481.67696,0.2511600068,3133.421017,4
0.008659417784,0.07257778649,0.1798777411,-0.372798546,0.005267535092,0.9472342875,8.523870011,0.2664030915,2.302992034,0.1311459786,0.03311909412,0.3192435095,0.02963000954,0.001096874396,0.3882617029,78.68758716,0.0004027615528,10.82584124,0.08900314182,0.05474919232,0.3789720174,-0.03260579126,0.00299747406,0.6261970427,53.40188509,0.103758185,6.156299778,-0.06216051238,1.380279491,3.771578922,-5.025337909,1.905171473,13.65169411,199.2301644,2.532421108,957.147318,-0.275332793,1.203331944,5.027076615,-5.374828978,1.448007768,11.84900093,182.5122597,2.354943802,772.4427181,-0.5713465965,1.442467257,1.473084671,-6.944901634,2.080711787,11.19270887,342.8079579,0.1627176985,1316.931789,4
0.01801706087,0.04694638497,0.1953947665,-0.1610769727,0.002203963062,0.4227045791,10.81023652,0.05155847631,1.336263402,0.1192140749,0.02493343745,0.2020453879,0.04361280442,0.0006216763032,0.3731675067,71.52844494,0.05160631039,8.760327509,0.07889930475,0.07282082329,0.3978374973,-0.1727008871,0.005302872305,1.040576634,47.33958285,0.1575892017,5.828680954,-0.5464318502,3.238291134,7.069389591,-17.14045414,10.48652947,26.73839136,583.0645139,3.7596191,5745.64224,0.1967766609,2.212187275,9.551110296,-3.021470509,4.893772541,14.93916893,478.0034734,0.7340677587,2731.423616,-0.07630874912,1.428262086,3.722910068,-7.390414013,2.039932588,11.77473825,237.2308595,1.628361975,1086.768974,4
-0.01427893646,0.1270815833,0.1304921304,-0.8655221384,0.01614972882,1.041251947,16.71043267,0.08777762462,8.711814762,0.1244563574,0.04704101735,0.3831605172,-0.03517019908,0.002212857313,0.5400998353,74.67381443,0.05067796243,10.32742463,0.09646748202,0.06914541563,0.2864980088,-0.1212649563,0.004781088503,0.5773514628,57.88048921,0.007176241209,8.114122354,0.05083092914,2.14949159,8.33569435,-6.454594497,4.620314095,16.37838331,410.8245417,0.8203222038,2500.866973,0.3620692079,2.882981517,8.426856485,-7.14176764,8.311582426,20.3961501,508.7153194,1.613512023,4641.291401,-0.5862607138,2.97738215,3.635849642,-16.2198445,8.864804465,19.66048427,595.4219819,0.6701563445,5129.704208,4
