_id,timestamp,acceleration.x,acceleration.y,acceleration.z,rotationRate.alpha,rotationRate.beta,rotationRate.gamma,__v
6749943fa88c9300588b8802,2024-11-29T10:15:27.380Z,0.1,-0.1,-0.1,0.1,2.2,0.6000000000000001,0
6749943fa88c9300588b8803,2024-11-29T10:15:27.396Z,0.1,-0.1,-0.2,-1.8000000000000003,1,-0.6000000000000001,0
6749943fa88c9300588b8804,2024-11-29T10:15:27.413Z,0.1,-0.1,-0.1,-3.1,-0.30000000000000004,-1.2000000000000002,0
6749943fa88c9300588b8805,2024-11-29T10:15:27.430Z,0,-0.1,0,-2.9,-1.4,-1.6,0
6749943fa88c9300588b8806,2024-11-29T10:15:27.447Z,0,-0.1,0.1,0.1,0.6000000000000001,-0.5,0
6749943fa88c9300588b8807,2024-11-29T10:15:27.463Z,0,-0.1,0.1,1.6,1.5,-0.1,0
6749943fa88c9300588b8808,2024-11-29T10:15:27.480Z,0.1,-0.1,0,1.8000000000000003,1.6,-0.6000000000000001,0
6749943fa88c9300588b8809,2024-11-29T10:15:27.496Z,0.1,0,-0.1,-0.1,0.30000000000000004,-1.7,0
6749943fa88c9300588b880a,2024-11-29T10:15:27.513Z,-0.1,-0.1,-0.2,-2.4000000000000004,-2.7,-1.4,0
6749943fa88c9300588b880b,2024-11-29T10:15:27.530Z,-0.1,-0.1,0,-3.1,-3.9,-1.5,0
6749943fa88c9300588b880c,2024-11-29T10:15:27.546Z,-0.1,0,0.1,-1.3,-1.6,-1.4,0
6749943fa88c9300588b880d,2024-11-29T10:15:27.563Z,-0.1,0,0.1,1.3,1.4,-0.7,0
6749943fa88c9300588b880e,2024-11-29T10:15:27.580Z,-0.1,-0.1,0,2.7,1.8000000000000003,-0.30000000000000004,0
6749943fa88c9300588b880f,2024-11-29T10:15:27.596Z,0,-0.1,-0.1,2.3,0.6000000000000001,-0.8,0
6749943fa88c9300588b8810,2024-11-29T10:15:27.613Z,0,-0.1,-0.2,0.6000000000000001,-1,-1.8000000000000003,0
6749943fa88c9300588b8811,2024-11-29T10:15:27.630Z,-0.1,-0.1,-0.1,-0.6000000000000001,-1.9,-1.8000000000000003,0
6749943fa88c9300588b8812,2024-11-29T10:15:27.646Z,-0.1,0,-0.1,-0.8,-1.3,-1.3,0
6749943fa88c9300588b8813,2024-11-29T10:15:27.663Z,-0.1,0,-0.1,-0.1,-0.8,-0.6000000000000001,0
6749943fa88c9300588b8814,2024-11-29T10:15:27.680Z,-0.1,0,-0.1,0.4,0.2,0.1,0
6749943fa88c9300588b8815,2024-11-29T10:15:27.696Z,-0.1,0,-0.1,0.8,1,0.2,0
6749943fa88c9300588b8816,2024-11-29T10:15:27.713Z,-0.1,0,-0.1,0.6000000000000001,0.7,0.1,0
6749943fa88c9300588b8817,2024-11-29T10:15:27.730Z,-0.1,0,-0.2,-1,0.1,0.30000000000000004,0
6749943fa88c9300588b8818,2024-11-29T10:15:27.746Z,-0.2,0,-0.1,-2.1,-1.2000000000000002,0.9000000000000001,0
6749943fa88c9300588b8819,2024-11-29T10:15:27.763Z,-0.2,0,0,-2.2,-0.2,2.4000000000000004,0
6749943fa88c9300588b881a,2024-11-29T10:15:27.780Z,-0.1,-0.1,0.1,-1,1.8000000000000003,3.1,0
6749943fa88c9300588b881b,2024-11-29T10:15:27.797Z,0,-0.1,0,0.1,3.9,3,0
6749943fa88c9300588b881c,2024-11-29T10:15:27.813Z,0,-0.1,0,0.6000000000000001,2,2.2,0
6749943fa88c9300588b881d,2024-11-29T10:15:27.830Z,0,-0.1,0,0.5,-0.1,1.7,0
6749943fa88c9300588b881e,2024-11-29T10:15:27.846Z,0,-0.1,0,0.30000000000000004,0.6000000000000001,2.3,0
6749943fa88c9300588b881f,2024-11-29T10:15:27.863Z,0.1,-0.1,0,0.8,0.30000000000000004,3,0
6749943fa88c9300588b8820,2024-11-29T10:15:27.880Z,0.1,-0.1,0,1.1,0.8,2.4000000000000004,0
6749943fa88c9300588b8821,2024-11-29T10:15:27.896Z,0.2,-0.1,-0.1,1,1,1.1,0
6749943fa88c9300588b8822,2024-11-29T10:15:27.913Z,0.1,-0.1,-0.1,0.6000000000000001,0.6000000000000001,0.7,0
6749943fa88c9300588b8823,2024-11-29T10:15:27.930Z,0.1,-0.1,-0.1,0.5,-0.4,0.7,0
6749943fa88c9300588b8824,2024-11-29T10:15:27.946Z,0.1,-0.1,-0.1,-0.30000000000000004,-0.30000000000000004,0.9000000000000001,0
6749943fa88c9300588b8825,2024-11-29T10:15:27.963Z,0.2,-0.1,-0.1,-0.7,0.6000000000000001,0.30000000000000004,0
6749943fa88c9300588b8826,2024-11-29T10:15:27.980Z,0.1,-0.1,-0.1,-0.7,1.2000000000000002,-0.30000000000000004,0
6749943fa88c9300588b8827,2024-11-29T10:15:27.996Z,0.1,-0.1,0,0,-0.30000000000000004,-0.6000000000000001,0
6749943fa88c9300588b8828,2024-11-29T10:15:28.013Z,0.1,-0.1,-0.1,0.6000000000000001,-0.7,-0.8,0
6749943fa88c9300588b8829,2024-11-29T10:15:28.030Z,0.1,-0.1,-0.1,0.2,0.1,-1.3,0
6749943fa88c9300588b882a,2024-11-29T10:15:28.046Z,0,-0.1,-0.1,-0.8,0.4,-1.5,0
6749943fa88c9300588b882b,2024-11-29T10:15:28.063Z,0,-0.1,-0.1,-1.3,-0.7,-2.1,0
6749943fa88c9300588b882c,2024-11-29T10:15:28.080Z,0,-0.1,-0.1,-1.1,-1.3,-2.2,0
6749943fa88c9300588b882d,2024-11-29T10:15:28.096Z,-0.1,-0.1,-0.1,-0.8,-0.5,-1.5,0
6749943fa88c9300588b882e,2024-11-29T10:15:28.113Z,-0.1,-0.1,-0.1,-0.9000000000000001,0.4,-0.8,0
6749943fa88c9300588b882f,2024-11-29T10:15:28.130Z,-0.1,-0.1,-0.1,-1.2000000000000002,0.6000000000000001,-0.8,0
6749943fa88c9300588b8830,2024-11-29T10:15:28.146Z,0,0,0,-0.9000000000000001,0.1,-1.3,0
6749943fa88c9300588b8831,2024-11-29T10:15:28.163Z,-0.1,0,0,-0.30000000000000004,-0.8,-1.6,0
6749943fa88c9300588b8832,2024-11-29T10:15:28.180Z,-0.1,-0.1,0,0.1,-0.8,-1.3,0
6749943fa88c9300588b8833,2024-11-29T10:15:28.197Z,-0.2,0,0,-0.6000000000000001,0.6000000000000001,0.1,0
67499444a88c9300588b8835,2024-11-29T10:15:32.380Z,-0.1,-0.1,0,0.6000000000000001,1.5,-0.1,0
67499444a88c9300588b8836,2024-11-29T10:15:32.397Z,0,0,0,0,1.7,-0.2,0
67499444a88c9300588b8837,2024-11-29T10:15:32.413Z,0,0,0,-0.5,-0.2,-0.9000000000000001,0
67499444a88c9300588b8838,2024-11-29T10:15:32.430Z,-0.1,0,0,-0.8,-2.8,-1.2000000000000002,0
67499444a88c9300588b8839,2024-11-29T10:15:32.446Z,-0.1,0,0,-0.4,-3.1,-0.6000000000000001,0
67499444a88c9300588b883a,2024-11-29T10:15:32.463Z,-0.2,0,0,0.8,-1.2000000000000002,0.6000000000000001,0
67499444a88c9300588b883b,2024-11-29T10:15:32.480Z,-0.1,0,0,2.2,1.3,1.5,0
67499444a88c9300588b883c,2024-11-29T10:15:32.496Z,0,0,0,3.1,1.8000000000000003,1.5,0
67499444a88c9300588b883d,2024-11-29T10:15:32.513Z,0.1,0,-0.1,1.3,-1,-0.1,0
67499444a88c9300588b883e,2024-11-29T10:15:32.530Z,0,-0.1,-0.2,-0.5,-1.7,0.1,0
67499444a88c9300588b883f,2024-11-29T10:15:32.546Z,0,-0.1,-0.1,-1.5,-0.8,0.6000000000000001,0
67499444a88c9300588b8840,2024-11-29T10:15:32.563Z,0,-0.1,-0.1,-1.3,0.5,1.1,0
67499444a88c9300588b8841,2024-11-29T10:15:32.579Z,0,-0.1,0,-0.8,0.8,1.3,0
67499444a88c9300588b8842,2024-11-29T10:15:32.596Z,0.1,-0.1,0,0.1,0.5,1.1,0
67499444a88c9300588b8843,2024-11-29T10:15:32.613Z,0.1,-0.1,0,0.8,0.7,0.30000000000000004,0
67499444a88c9300588b8844,2024-11-29T10:15:32.630Z,0.1,-0.1,0,0.6000000000000001,1,-0.30000000000000004,0
67499444a88c9300588b8845,2024-11-29T10:15:32.646Z,0,-0.1,-0.1,0,0.30000000000000004,-0.4,0
67499444a88c9300588b8846,2024-11-29T10:15:32.663Z,0,-0.1,-0.1,-0.9000000000000001,-1,-0.1,0
67499444a88c9300588b8847,2024-11-29T10:15:32.680Z,0,-0.1,0,-0.6000000000000001,-1.8000000000000003,0.1,0
67499444a88c9300588b8848,2024-11-29T10:15:32.696Z,0,-0.1,0,0.4,-0.9000000000000001,-0.1,0
67499444a88c9300588b8849,2024-11-29T10:15:32.713Z,0,-0.1,0,1.7,-0.4,-0.6000000000000001,0
67499444a88c9300588b884a,2024-11-29T10:15:32.730Z,0,-0.1,-0.1,2.2,0.2,-0.6000000000000001,0
67499444a88c9300588b884b,2024-11-29T10:15:32.746Z,0,-0.1,-0.2,1.5,0.30000000000000004,-0.2,0
67499444a88c9300588b884c,2024-11-29T10:15:32.763Z,0,-0.1,-0.2,-0.1,0.1,-0.1,0
67499444a88c9300588b884d,2024-11-29T10:15:32.780Z,0,-0.1,-0.1,-1.5,-1,0.1,0
67499444a88c9300588b884e,2024-11-29T10:15:32.796Z,0,-0.1,-0.1,-1.3,-2.3,0.4,0
67499444a88c9300588b884f,2024-11-29T10:15:32.813Z,0,-0.1,0,-0.30000000000000004,-1.3,0.1,0
67499444a88c9300588b8850,2024-11-29T10:15:32.829Z,0.1,-0.1,0,0.6000000000000001,0.9000000000000001,-0.5,0
67499444a88c9300588b8851,2024-11-29T10:15:32.846Z,0,-0.1,-0.1,0.8,2,-0.7,0
67499444a88c9300588b8852,2024-11-29T10:15:32.863Z,0,-0.1,-0.2,-0.2,0.9000000000000001,-0.30000000000000004,0
67499444a88c9300588b8853,2024-11-29T10:15:32.880Z,0,-0.1,-0.1,-1.8000000000000003,-0.7,0,0
67499444a88c9300588b8854,2024-11-29T10:15:32.896Z,0,-0.1,0,-1.8000000000000003,-1.6,-0.4,0
67499444a88c9300588b8855,2024-11-29T10:15:32.913Z,0,0,0,0.2,0.1,-1,0
67499444a88c9300588b8856,2024-11-29T10:15:32.929Z,0,-0.1,0,0.8,0.2,-0.8,0
67499444a88c9300588b8857,2024-11-29T10:15:32.946Z,-0.1,-0.1,0,0.2,0.2,-0.30000000000000004,0
67499444a88c9300588b8858,2024-11-29T10:15:32.963Z,-0.1,-0.1,0,-0.30000000000000004,-0.7,0,0
67499444a88c9300588b8859,2024-11-29T10:15:32.980Z,0,0,0,-0.30000000000000004,-0.9000000000000001,-0.1,0
67499444a88c9300588b885a,2024-11-29T10:15:32.996Z,0,0,0,-0.30000000000000004,-0.9000000000000001,-0.1,0
67499444a88c9300588b885b,2024-11-29T10:15:33.013Z,-0.1,-0.1,0,0,-0.5,-0.1,0
67499444a88c9300588b885c,2024-11-29T10:15:33.029Z,-0.1,-0.1,0,0.5,0,-0.1,0
67499444a88c9300588b885d,2024-11-29T10:15:33.046Z,0,-0.1,0,1.2000000000000002,0.4,0.2,0
67499444a88c9300588b885e,2024-11-29T10:15:33.063Z,0,0,0,1.9,0.2,-0.1,0
67499444a88c9300588b885f,2024-11-29T10:15:33.080Z,-0.1,0,-0.1,1.5,-0.6000000000000001,0.30000000000000004,0
67499444a88c9300588b8860,2024-11-29T10:15:33.096Z,-0.1,-0.1,-0.1,0.7,-1.4,0.7,0
67499444a88c9300588b8861,2024-11-29T10:15:33.113Z,0,-0.1,-0.2,-0.30000000000000004,-0.8,0.4,0
67499444a88c9300588b8862,2024-11-29T10:15:33.130Z,0,-0.1,-0.1,-0.7,0,0.5,0
67499444a88c9300588b8863,2024-11-29T10:15:33.146Z,0,-0.1,-0.1,-0.6000000000000001,0.1,0.8,0
67499444a88c9300588b8864,2024-11-29T10:15:33.163Z,0,-0.1,-0.1,-0.30000000000000004,0.4,0.6000000000000001,0
67499444a88c9300588b8865,2024-11-29T10:15:33.180Z,0.1,0,-0.1,-0.1,0.4,0,0
67499444a88c9300588b8866,2024-11-29T10:15:33.196Z,0,-0.1,-0.1,0.2,-0.1,-0.30000000000000004,0
67499449a88c9300588b8868,2024-11-29T10:15:37.379Z,0,-0.1,-0.1,-0.5,-0.8,0.30000000000000004,0
67499449a88c9300588b8869,2024-11-29T10:15:37.396Z,0.1,-0.1,0,-0.5,-0.6000000000000001,0,0
67499449a88c9300588b886a,2024-11-29T10:15:37.413Z,0.1,-0.1,0,0.5,-0.5,-0.30000000000000004,0
67499449a88c9300588b886b,2024-11-29T10:15:37.429Z,0,-0.1,0,1.2000000000000002,-0.30000000000000004,-0.6000000000000001,0
67499449a88c9300588b886c,2024-11-29T10:15:37.446Z,0,-0.1,-0.1,1,0.30000000000000004,-0.1,0
67499449a88c9300588b886d,2024-11-29T10:15:37.463Z,0,0,-0.1,0.6000000000000001,-0.1,0.30000000000000004,0
67499449a88c9300588b886e,2024-11-29T10:15:37.480Z,0,-0.1,-0.1,0.1,-0.4,0.5,0
67499449a88c9300588b886f,2024-11-29T10:15:37.496Z,0,-0.1,-0.1,0,-0.30000000000000004,0.1,0
67499449a88c9300588b8870,2024-11-29T10:15:37.513Z,0,-0.1,-0.1,-0.1,-0.1,-0.30000000000000004,0
67499449a88c9300588b8871,2024-11-29T10:15:37.529Z,0,-0.1,-0.1,0.6000000000000001,-0.30000000000000004,-0.6000000000000001,0
67499449a88c9300588b8872,2024-11-29T10:15:37.546Z,0,0,-0.1,0.30000000000000004,-0.6000000000000001,-0.30000000000000004,0
67499449a88c9300588b8873,2024-11-29T10:15:37.563Z,0,0,-0.1,0.1,0.1,-0.1,0
67499449a88c9300588b8874,2024-11-29T10:15:37.579Z,0,-0.1,-0.1,-0.30000000000000004,0.8,0.2,0
67499449a88c9300588b8875,2024-11-29T10:15:37.596Z,0,-0.1,-0.1,-1.1,1,0.30000000000000004,0
67499449a88c9300588b8876,2024-11-29T10:15:37.613Z,0,-0.1,-0.1,-1.7,0,0.30000000000000004,0
67499449a88c9300588b8877,2024-11-29T10:15:37.629Z,0,-0.1,0,-1,0.1,-0.2,0
67499449a88c9300588b8878,2024-11-29T10:15:37.646Z,0,0,0,-0.2,0.9000000000000001,-0.2,0
67499449a88c9300588b8879,2024-11-29T10:15:37.663Z,0,0,0,-0.1,0.6000000000000001,-0.1,0
67499449a88c9300588b887a,2024-11-29T10:15:37.680Z,-0.1,0,0,-0.1,-0.6000000000000001,0.5,0
67499449a88c9300588b887b,2024-11-29T10:15:37.696Z,0,-0.1,0,0.2,-1,1.1,0
67499449a88c9300588b887c,2024-11-29T10:15:37.713Z,0,-0.1,0,0.6000000000000001,-0.30000000000000004,1.4,0
67499449a88c9300588b887d,2024-11-29T10:15:37.730Z,0.1,-0.1,0,0.7,1,0.7,0
67499449a88c9300588b887e,2024-11-29T10:15:37.746Z,0.1,-0.1,-0.1,0.30000000000000004,1,-0.5,0
67499449a88c9300588b887f,2024-11-29T10:15:37.763Z,0,-0.1,-0.1,-0.5,-0.6000000000000001,-1,0
67499449a88c9300588b8880,2024-11-29T10:15:37.779Z,0,-0.1,0,-0.6000000000000001,-1.5,-0.6000000000000001,0
67499449a88c9300588b8881,2024-11-29T10:15:37.796Z,0,-0.1,0,-0.30000000000000004,-0.8,0.2,0
67499449a88c9300588b8882,2024-11-29T10:15:37.813Z,0,0,0,0.30000000000000004,0.4,0.4,0
67499449a88c9300588b8883,2024-11-29T10:15:37.829Z,0,-0.1,0,0.8,0.30000000000000004,0,0
67499449a88c9300588b8884,2024-11-29T10:15:37.846Z,0,-0.1,0,1,-0.5,-0.5,0
67499449a88c9300588b8885,2024-11-29T10:15:37.865Z,0,0,-0.1,1.1,-0.8,-0.6000000000000001,0
67499449a88c9300588b8886,2024-11-29T10:15:37.880Z,0,-0.1,-0.1,1,-0.6000000000000001,-0.4,0
67499449a88c9300588b8887,2024-11-29T10:15:37.896Z,0,-0.1,-0.1,0.5,0.1,0,0
67499449a88c9300588b8888,2024-11-29T10:15:37.913Z,0,-0.1,-0.1,0.1,-0.2,0.30000000000000004,0
67499449a88c9300588b8889,2024-11-29T10:15:37.929Z,0,-0.1,-0.1,-0.1,-0.8,0,0
67499449a88c9300588b888a,2024-11-29T10:15:37.946Z,0.1,-0.1,-0.1,-0.1,-0.5,-0.9000000000000001,0
67499449a88c9300588b888b,2024-11-29T10:15:37.963Z,0,-0.1,-0.1,-0.2,-0.1,-1.4,0
67499449a88c9300588b888c,2024-11-29T10:15:37.979Z,-0.1,-0.1,-0.1,-0.5,-0.30000000000000004,-0.8,0
67499449a88c9300588b888d,2024-11-29T10:15:37.996Z,-0.1,-0.1,0,-0.8,0.4,0.8,0
67499449a88c9300588b888e,2024-11-29T10:15:38.013Z,0,-0.1,0,-0.8,1,0.6000000000000001,0
67499449a88c9300588b888f,2024-11-29T10:15:38.029Z,0,-0.1,0,-0.6000000000000001,0.30000000000000004,-0.1,0
67499449a88c9300588b8890,2024-11-29T10:15:38.046Z,0,-0.1,0,-0.9000000000000001,-0.8,-0.4,0
67499449a88c9300588b8891,2024-11-29T10:15:38.063Z,-0.1,-0.1,0,-0.6000000000000001,-1,-0.4,0
67499449a88c9300588b8892,2024-11-29T10:15:38.079Z,-0.1,-0.1,0.1,0.8,-0.30000000000000004,0.2,0
67499449a88c9300588b8893,2024-11-29T10:15:38.096Z,0,-0.1,0,1.8000000000000003,1,0.8,0
67499449a88c9300588b8894,2024-11-29T10:15:38.113Z,0,-0.1,0,1.5,1.5,0.9000000000000001,0
67499449a88c9300588b8895,2024-11-29T10:15:38.129Z,0,-0.1,-0.1,0.7,-0.2,0.6000000000000001,0
67499449a88c9300588b8896,2024-11-29T10:15:38.146Z,0.1,-0.1,-0.1,-0.1,-1.8000000000000003,0.1,0
67499449a88c9300588b8897,2024-11-29T10:15:38.163Z,0.1,-0.1,-0.1,0,-2,-0.5,0
67499449a88c9300588b8898,2024-11-29T10:15:38.179Z,0,-0.1,-0.1,0.5,-0.4,-0.8,0
67499449a88c9300588b8899,2024-11-29T10:15:38.196Z,0,-0.1,-0.1,0.8,0.8,-0.30000000000000004,0
6749944ea88c9300588b889b,2024-11-29T10:15:42.379Z,0,0,0,0.1,-0.6000000000000001,-0.5,0
6749944ea88c9300588b889c,2024-11-29T10:15:42.396Z,0,-0.1,0,0.2,0.4,-0.30000000000000004,0
6749944ea88c9300588b889d,2024-11-29T10:15:42.412Z,-0.1,0,-0.1,0.1,-0.1,0.30000000000000004,0
6749944ea88c9300588b889e,2024-11-29T10:15:42.429Z,-0.1,0,-0.1,-0.30000000000000004,-1,0.8,0
6749944ea88c9300588b889f,2024-11-29T10:15:42.446Z,0,0,-0.1,-0.5,-0.8,0.8,0
6749944ea88c9300588b88a0,2024-11-29T10:15:42.462Z,0,-0.1,-0.1,-0.30000000000000004,-1,0.4,0
6749944ea88c9300588b88a1,2024-11-29T10:15:42.479Z,0,-0.1,0,0.2,-0.8,0.5,0
6749944ea88c9300588b88a2,2024-11-29T10:15:42.496Z,0,0,0,0.7,-0.8,0.30000000000000004,0
6749944ea88c9300588b88a3,2024-11-29T10:15:42.512Z,0,-0.1,0,0.9000000000000001,-0.5,0.6000000000000001,0
6749944ea88c9300588b88a4,2024-11-29T10:15:42.529Z,0,-0.1,-0.1,0.5,-0.8,0.9000000000000001,0
6749944ea88c9300588b88a5,2024-11-29T10:15:42.546Z,0.1,-0.1,-0.1,-0.30000000000000004,-0.8,0.6000000000000001,0
6749944ea88c9300588b88a6,2024-11-29T10:15:42.562Z,0.1,-0.1,-0.1,-0.5,-1.1,-0.30000000000000004,0
6749944ea88c9300588b88a7,2024-11-29T10:15:42.579Z,0,-0.1,0,0,-0.6000000000000001,-0.30000000000000004,0
6749944ea88c9300588b88a8,2024-11-29T10:15:42.596Z,0,-0.1,0,0.5,-0.6000000000000001,-0.2,0
6749944ea88c9300588b88a9,2024-11-29T10:15:42.612Z,0,-0.1,-0.1,0.5,-0.6000000000000001,0.1,0
6749944ea88c9300588b88aa,2024-11-29T10:15:42.629Z,0,-0.1,-0.1,-0.1,-0.9000000000000001,-0.30000000000000004,0
6749944ea88c9300588b88ab,2024-11-29T10:15:42.646Z,0,-0.1,-0.1,-0.8,-1.5,-0.8,0
6749944ea88c9300588b88ac,2024-11-29T10:15:42.662Z,0,-0.1,-0.1,-1.1,-1.3,-0.8,0
6749944ea88c9300588b88ad,2024-11-29T10:15:42.679Z,0,0,0,-0.7,-0.4,-0.7,0
6749944ea88c9300588b88ae,2024-11-29T10:15:42.696Z,0,0,0,0,0.1,-0.30000000000000004,0
6749944ea88c9300588b88af,2024-11-29T10:15:42.712Z,0,0,0,0.4,-0.2,0.30000000000000004,0
6749944ea88c9300588b88b0,2024-11-29T10:15:42.729Z,0.1,0,-0.1,-0.30000000000000004,-1.4,-0.6000000000000001,0
6749944ea88c9300588b88b1,2024-11-29T10:15:42.746Z,0,-0.1,-0.1,-1.1,-0.4,-0.1,0
6749944ea88c9300588b88b2,2024-11-29T10:15:42.762Z,0,-0.1,-0.1,-0.8,-0.8,0.2,0
6749944ea88c9300588b88b3,2024-11-29T10:15:42.779Z,0,-0.1,0,0.6000000000000001,0.8,0.6000000000000001,0
